author,polarity
Ali_Zakavi81,0.2666666667
_0x1tmranv,-0.05625
ameeveeenn,-0.1
realikondelight,0.35
zakwanky,0.2
fatrussianhoe,0.5
Xidon101,-0.25
Lauriej77,-0.3333333333
GibbsSarmotig,-0.3314814815
_MATorres_,-0.1708333333
19Ptfc,0
TheChelseaDon,0.06
spyderrmann,0.6
day_nation1,-0.03333333333
employable_guy,0
gavdent,-1
BlueStar22X,-0.35
gills_revenge,0.3
thedutyfulfiler,0
MrBagnem,0
oliverxfrancis,0
CesalSosa,0
almostbrenda,1
andr6_,0
AAWJeffrey,0.555
iam__bless,0.1833333333
Pintu_vinni,0
memoryjewel,1
enstrash,-0.1
forlesked,-0.1125
NeoSanatani,0
ThatJediScum,0.3
Srule1,0.5
shanmugam_18,0.1
Jerri_man,0.555
gsanchez1982,0.625
masudrehman13,0.05
Maxibrown2,0.6
GoldenGirls85,0
punjabihindu7,0.4
honey_perezz,-0.03333333333
Carma8645,0
saigonandy1,0
LettierePeter,0
pasdelxve,-0.1
OLCoachWilder51,-0.2
OcBen,0.05714285714
SannyZyt,0
DragonXKaiju,0.1666666667
angie_love__,-0.03333333333
celiahive,0.5
gills_revenge,-0.2
HemaDas85765692,0.2285714286
YaraJeylani,-0.15
arcades_revenge,0
bshnoorr,-0.1
PatJone29703057,0
MandoVeee,0.2125
Mush_64,0
pagan_revenge,0.86875
AldoMM17,0
hoppityhophop25,0
mr_shmee91,0
SkSakilAktar,0
falsegodlayla13,0.2
nalfirstart,0
BiArtsy,0.375
JimBren67113804,0
screenwriter65,0
BiafranSonO,0.2125
samantharrogan,0
pagan_revenge,-0.15
mlfrostmi,-0.153125
hannahcantsee,-0.1
jacobandersonbf,0.1
Hxizou_,-0.75
RobinJermarcus5,0
Keysaidso_,-0.3333333333
Des_Fitzgerald,-0.1791666667
KeiTakishima07,-0.4
mikeyyyfr,0.2
aloysteven,0.2125
ShukurEllington,0.555
NatronJack54,-0.3
MeerkatMoon,0.1816666667
Heathermayrie,0.4833333333
nariihy,-0.7142857143
laathegreatt,1
Tvamverse,0
melissarobbins_,0.1363636364
bspoth94,0.25
john_quinby,-0.1222222222
FeralBunnyWoman,0
DutchieHuigens,0
AttockSmt,0
johnpaulrosa2,-0.1875
burnie68mac,0
Athina_kas,-0.1
KeithWynJones,0
manta_mari,0
Hysonberg2,-0.1875
dejlacole,-0.3333333333
_indyaaaaa21,1
rikkilstephens,0.6
sojiojediran,0
StacheAutonomy,-0.2
shellyyshellzzz,-0.3333333333
harsha_raghu,0
TanuPriyaSriva3,0
Nyanduko__,0
pagan_revenge,0
MeerkatMoon,-0.1
CosmoManiaBruce,0
nowackirobin,0
avonuk_sales,0.5
Huncholinio1,0
therealllltee,1
Aristos_Revenge,0
OuthouseCartoon,-0.4833333333
412gal,1
arcades_revenge,0.25
The_Azure_Arrow,0.1652777778
PlayGamesMovies,0
pagan_revenge,0.0375
sushilksh,0.4
_MonoMoonchild_,-0.35
Anandpur_To,0
ashikohli1,0.4
asiamoomoo3000,-0.4
misssweetthaang,-0.3
DianaCialino,0
NestorDegreat,0.2125
She114r,0.04545454545
joelgaines,0.24375
ashikohli1,0
jaredisntgnarly,0
M14389414M,0
neoxoneday,-0.65
RKatulo,-0.07692307692
bharathsingh613,0
IsoMarvy,0.555
sayherlastname,0.3
TheRealJasB,-0.03333333333
jafeth_aguero,0
Chadillac7777,0
OrbitingJake,0
lollxoxoxx,-1
manhattanmaker,-0.6
howey_feelin,0.025
DealsUnlimited8,-0.075
starryfantasie,0.625
GuyyanMirza,0.05
cicakpinky,0
efil_nikuf_ecin,-0.15
Alphansecapone,0.45
j_kerans15,-0.03333333333
iCareRui,0
Destinis_Chilee,-0.03333333333
kfuiiiii,1
MaebeeIam,-0.1325757576
patdevlin0101,0
Jordanfrom715,-0.45
criteria681,-0.4
TheATrainShow,-0.1333333333
stardustsquared,0.01603174603
254Champs,0.2
humairaajmal697,0.05
BrodyRyngo,0.4
AttockSmt,0
joelgaines,0
janbear105,0
SmokeeJackson,-0.4
johanngelo_,0.21
JohndoeSburner,0
thatsjoeydood,0
cocoabriel,0
joelgaines,0
jamiller1999,0
IamCam_24,0
faithmelodyyy,0.5
Staxk0rSTARV3,0
FrostBite711,0
pizzaafacee,-0.2571428571
RH4ENICENT,0.5
sw4r4li,-0.1
DavidSm10368257,0
BlueStar22X,0.2708333333
Jenwonzuharina,-0.1
Rezzler214,0.2
Jimbop78,0.06770833333
JeremyDauber,0
Pacos_Revenge,-0.25
hottakeharry,0
AttockSmt,0.25
SanatnaSarathi,0
tataigln,-0.1875
Aristos_Revenge,-0.1328571429
kyraevia_,-0.1
jon_speaks_,-0.08125
helphelpper,0
clydejason72,-0.1
amorthum,0.575
Miamisportstats,0
Blank64750110,0
2dinesh,0
correcthololive,0
BrorhieSunday,0.2125
Zkso97,0.75
dysco_fever,0.21
the_je85,-0.4333333333
okojus69,0.8
inspiredbylaban,0.15
DavidGrohlton,0.4833333333
DrT_Crit_Think,0
tira03s,0
TheLordVader4,0.3333333333
lionslavellan,0.5
Extint6,-0.1875
joelgaines,0
darrenkelvin101,0.2125
JTSISTER__,-0.03333333333
GleaeMc,-0.2
flirtvoid,0
fushziguro,-0.65
harelnefracture,0.1363636364
ohmssential,0
tiffmorris,0.5
miiichellecast,0
ForgottenUno,0
LukeWHendersonM,0.30625
DodyTheFirst,0.1363636364
BigS_A_M,0
r_gomez20,0.6
RavitoThames,0.2
Kdmuya,0
madhuraman3004,-0.05185185185
homeopathy2010,0.4
purechocoo,0
manhattanmaker,0
enj0yer0fbutt0x,0.3181818182
LMFA00000000,0
FlowerReyez,0.12
ktowndirector,-0.8
Fuscoesther,0.05
REVENGE_ZDS,0
MsMalikCivilian,0.25
introvertnacho,0.3166666667
petermsherin,0.05
pagan_revenge,0
abpathan,0.5
elbenlady,0.1
Anyanwu90816179,0.2125
pxnkxnoise,0
andre_fachetti,-0.6
Val_ThePal,-0.03333333333
Odoyewukobby,0.6
pentarusso1,0
ilyydw,-0.65
Astrosgirll,1
saravanans541,0.4
joelgaines,-0.125
gunstargum,0.06875
Shubham48399994,0
ShiningPhoenixG,-0.09375
flawed_gem,-0.03333333333
pagan_revenge,-0.05
RussBnG,0.04642857143
WhimsicalFarmgr,-0.025
badwhitebitch69,0
christen_kim,0
gills_revenge,-0.4
muxaina8993,0
palak123409,0
aureliawelde,-0.2
qvarterawz,-1
Prateek__98,0.4
madchenfurz,0
SinaYanka,0
PStaszynski,-0.2
miranda_alls,0
unameakuapa,0.2857142857
Faithful21,0.325
m1lkshakespeare,0.01856060606
Nauldoz,0.1333333333
niccidraws,0.21
_niyajayy,1
bebebeiiii,-0.65
PennieRoyalT,0.4833333333
brainyscribe,1
saintlysatan,0.7666666667
KenJames1490348,0
ExtraFancyGoose,0.5625
Saurabh46921524,-0.05185185185
Leigh108Chevaux,-0.05
prezdshot,0
Yfz84,0
Zedexterr,0
KBC1991Z,-0.05185185185
Gurleen03526614,-0.05185185185
BBCShropshire,0
callmeyetta,-0.03333333333
Prateek__98,0.25
Aristos_Revenge,0.6
aleister1997,0.42
manhattanmaker,0.2
sayandark123576,0.1333333333
yoongissparkles,0.1
Arya_Anviksha_,0.2333333333
AccessTheAnimus,-0.07575757576
f3___m97,-0.4
MyChocolateHips,1
Aristos_Revenge,0.2166666667
girlabeba,0
frailsouI,-0.1
scpticastrodame,0
republic,-0.2888888889
21appym,0
Pratik_mangal_,0.1166666667
ChampionsOTIce2,-0.1333333333
Math7Science,0
bucinbobaaa,-0.65
orsoswife,-0.3
dessstoo__,1
Pacos_Revenge,0
clloyda,0.5
hyayooronic_,-0.65
anujtripathi02,0
try_to_be_fair,-0.35
Sultandreko,0
BhariDhaatu,0
shannafierce,-0.03333333333
Diane27980360,0
nya_garrido,0.35
AttockSmt,0.25
pokerjunkie,0
kinging_24,0
MustafaofGB,0.25
Rudra_077,0.31
sapphyaka,0.5
RDALEYATC90,0
ffs2022,0
RealCliveHatch,1
my2angels7,0.4375
ari_sunshine9,0.3875
JerichosRevenge,0
indianarmy08,0
Ryzzmac,0.8
HailForTheRebel,0
bombascaseiras,-0.4
KichikuX,0.1603174603
pjwngitis,0
TORMENTIUMORE,0.25
Rezzler214,0.1083333333
asaloverboy1997,0.2
JerichosRevenge,0.1363636364
lavictoiregra,-0.65
Dancing_Monk,0
comfiyuki,0.21
leosebastian746,0
arin8887,0.1
snagzhd_,0
flash1387,0.225
ending_always,0
IamJackPhrost,0.6
BernalDiiego,0
anilizer_34,0
Pacos_Revenge,-0.1
vibewithstan,0
fineassferny,0
F_WitchaHeard,0.555
Prasant06838470,0
Firstmanship1,0.2125
FocusedJustice,0
SciaticElephant,0
FocusedJustice,0
TheOmegaGenesis,-0.03282828283
TheWildCapRiza,-0.5
iloveyoufrrr,-0.1
KelvinAmadi18,0.2125
samsuldiagonalt,0
cupofteh,-0.65
ronavarrrro,0
Pinkiedroid,0
6262Dersim6262,0
latinprincexx,-0.5
ghadeerwahab135,0
karendnj13,0.6510416667
dkcun5215,0
JustVeliii,0
NAUGHTYJIXG,0
popradiouk,0
iambavage,0
Asteriasdreamer,0
strungwells,0.26
gills_revenge,0
vagaboend,-1
j_samdavid,0.2125
berserk26303235,0
Taylosh3,0.4194444444
WokeHeresy,0
KapuMaariAmma,0
renee__mya,0
Pcboi02,0
sayedn7741,0
AliNahdee,0.025
prezdbutton,-0.1875
EfisMimi,0.2125
AmanDas061197,0.3333333333
lnmrjrvn,0
ceo_revenge,0
monevets,0.2142857143
MrJamesPayton,0.1
softraiden,0.8
MT_GrayShadow,-0.3666666667
uzziswrld2,0.25
violentnympth,0
fashionsocys,0.1363636364
mamakuzzy,-0.0125
Pacos_Revenge,0
pagan_revenge,0
t87866140,0.8
tarasexton641,0.5
Olas_Revenge,0.3
sappy_sappho1,0
bozoJoe69,0
literalmenace1,-0.1
Aristos_Revenge,0
JayantS09657814,0
fiusasmukpoem,0.2484126984
r_rxbertis,0
GottaBeFrank_,0
moxlett,0.35
strungwells,0.245
EsgMann,0.555
CrawMarjorie,0.5
ToniChildsGarr2,0.2375
KeranAer12,0
PhillyJawn3641,0
lame_luka,0.2083333333
Saiyaaara,0
forlesked,-1
KevanPatel23,0
xCQHdHyzb6sVIUk,0
shaharilrohimi_,-0.1
freakak47,0
Arju132,0
AghoriSanayasi,0
MercedesBibbs,-0.03333333333
MyronDolls,-0.6
sammy_blaqq,0
chvrrycola_,-0.1
lilce1992,0
roseswae,-0.3083333333
ifly783,0
Docsamsharma,-0.075
JurieBeyb,0
SSGSSMike1,-0.1875
Nomannomi558,0.5
josesanti7,0
DeanSloan12,0.25
pagan_revenge,0
BladeGnome,0
moonlivre,0
IAmAyeshaFan,0.1
Go_with_God_,0
Anonymous21Z,0
Jessica_Midder,-0.1333333333
thHAWKSNEST12,0
MSMXIII,0
XenaQueen_,-0.26
sHur1k3n_1510,0
BrandersonTN,0
DeSilentio4,-0.1
kc_unstable,0.1013888889
BucksCitizen,0
ohmieeeeee,-0.03333333333
zeenatfazil,-0.05185185185
Olas_Revenge,0
chrisgb002000,0.1041666667
DKFreako,-0.02083333333
carmenalvarezOK,0
PhoebeOpheIia,0
ZeroReCube,0
MalindaAnnHill,0.5681818182
Princessss__et,1
heragoddeess,-0.65
AngelirACT,-0.65
richdudegh,0.6
sun1day1,0
eeeyyyyssss,-0.03333333333
Wario64,-0.2
mrsbabat1,0.6
firlyoktf,0
wedns0rtega,0.3166666667
ansaturnlord,0.04
cressworthx,0.5
101percenttired,0.21875
bitzcheese,-0.65
KapilSingh_79,0
toys_figures,0
NITINKA35994016,0
hisjankiestbtch,1
Utdabduul,-0.1875
mcqueen_daniela,0.45
RaqzyAFC,0
11VolleysPERSet,0
_EsperanzaCcpl,0
earwittig,-0.05
burbakbihari,0
JakubZigacek,-0.05
nobody_here_69,0
pamlecky,0.1333333333
almighty_ajaxk,0
Aristos_Revenge,-0.05625
0430darlene,0.31
remcuIt,0.5
LendelGarcia_,0
UserOttie,0.5
brainrotkashvi,-0.1
SilencedNope,0
LindenthalSandy,0
mtaimoorkhan194,-0.004761904762
Abhishe91792383,-0.01041666667
hsiddiqui_,0
lukegambrell35,0
ContextSmersh,0
ReplyGPT,0.5
bumbimknok,0
Joanneexxo,0.26
boujiebadd,0.02857142857
notreallyrani,-1
elbeto93,0
SVUEARP,0
stezzyvictor_1,-0.1875
bitchass_s,-0.1
MejiasLockdown,0.05
sportsQ4info,0.1666666667
ArricadeENT,0.1607142857
ToxDar93,0
SamuraixEdge,0.555
KarlaRo80035446,0.25
Mayor654,-0.1875
pun_fact,0
NNNbetter,0
Mheliodas27,1
lahzadah,0
DAkkhar,0
WillheimBlack,0.5
neon_evangayion,-0.08333333333
TheGreatIG,1
Aristos_Revenge,-0.2
AwanAw69368095,0.5
DiosFate_,-0.1875
FrogCalamity,-0.06666666667
themadmanisback,0
Awesomesauce_a,0
Aurelius_Flex,0.6
enoch273,0.6
yvohu,0
notloser69,-0.1875
DeyAbhyudaya,0
patrickumeobika,-0.025
halfbrokenhill,0
LRobb314,-0.00625
GostudyHasnan,0
flowersinfilm,0.5
docmemoona,0.05
gloriaxrose,-0.1
DannyAtomika,0
asafedita,0
Iam_twj38,0
SilencedNope,0.375
JUIGIII,0.21
eerieeden,-0.1
ndugumr,0.6
SasugaShunks,-0.25
GRAFFIXCLAN,0.555
THEDARA12920471,0.1527777778
thedollaryen,0.06666666667
DominiqueDeLaNo,0
wakyandar,-0.1125
_beautycentergh,0.6
djgoodlook,-0.05185185185
Warrior27549890,0
TentacleNya,-0.2
sublunacyy,0
nitschke_bryce2,0
skynet8291997,-0.2027777778
DMchenoll,-0.28125
mr_xyz_93,0
Mawunya_,0.6
the_omaa,0
AdriannaLauryn,-0.1
WundermanComics,0.3020833333
newserjunkie,0
zedadam,0
scar_n_stars13,0
TeekeeTweets,-0.07777777778
ibrahimjamil090,0.5
Siddharth_S_,0.1363636364
BsamaU7,0
danakham_,-0.65
_Vestgar_,0.1
Sweetbox__Jones,-0.03333333333
drque71,0.2
royalcrown666,-0.4209798177
ImaanJan04,0.5
archangellaaa,0.2857142857
Lena_Lorca,0
susialika5,0
ViktoriVolkova5,-0.1785714286
Amandeep1Mathur,0
Miguelitog03,0
Thesage_lord,0
47thPlatoonBF,0.5604166667
RajLakra,0
rs2o2oViis00n,0.4285714286
JeevanDBOSS,0
icedlattteeeee,1
jacospades1,0.2777777778
MelioraSusurrus,0
MonsterMoretti,0
godvilliers17,0
Telugu_Veera,0
tommy_aether,-0.2083333333
Jimjoshbe,-0.03333333333
retrogrdes,0.5
mohit_317,0
ThinkWithMe_TPV,-0.6333333333
pittdpeaches,0
sawhneynikhil,0.8
AlejoFerre,0
mrpoochpants,0.4166666667
reaver_troll,-0.2833333333
JTBRAXCH,-0.4
l_f_johnson,0
Redsonumber1Fan,0
MrBrianProctor,0
PurpleGlitter08,-0.06666666667
trustyrock,0
eve_currie,-0.1
Adam_Lost4_Ever,0.8
Hellothisiskity,0.7
linda9293,-0.4
GaneshAditya11,0
cocodorra2,0.3
MrPrints3k,0.3333333333
tm8093,0
pittdpeaches,-0.625
GarbosZero,-0.4833333333
RishiDHFM143,0
saikkkawa,0
Sthirteenel,-0.0375
Ferd_Turgeson,0.3048611111
yarbayVeli,0
BevDi_S,0.03333333333
DonDavious,0.6
DineshwaraReddi,-0.325
El_Keeja,0.09
PolitiBunny,-0.06388888889
CelesteCiaccia,0.2
Krishna08132985,0.2
CharlotDearling,0.1
I_am_dumb_and,-0.5
niiravmodi,0.228125
Ibfrank_Odogwu,0
BarrieSingleto5,0.1
FreshwaterCacti,-0.625
DanielLiebtWien,0
eggplantsniper,0
ShettyDhruv,0.35
hhuangshi,0.3
MitchumConnie,0.3
iamalitayyeb,-0.4
thinker_ron,0.125
DianneMenard,0
osirus1107,0
reaver_troll,0
Koatenshi_,0.1666666667
KissickBill,0
lamR0HAN,0
notHairyEyeball,0
sadiesupafly,0.25
SimmReaper,-0.1
glenghostly,0.5
maspina63,0.78828125
oshowed,0.8
reaver_troll,-0.03333333333
Aontaithe2021,0
mnemonic_MB,0.4
nivastechie,0.15
Rx420_2631,0.09583333333
ZnKWorldddd,0
Mahendr77265174,-0.34375
housley53,0
MieleRose1991,0
SimmReaper,-0.1
OverlordGudako,0
hxrmesgamer,0.3666666667
Troll_Shrinivas,0
ambroseosas55,0.5
pinaykanu_m,-0.1175
Psam304,0
_officialdess__,0
rfta28,0.3
Therealliljas,0.1363636364
Tevengez,0.3681818182
Theregomyaaaaa,0.1363636364
0CynicalBastard,0
Pinalkumar510,0
nikeeeeeee4,-0.7
BigMoLee2013,0
bikinatroll,-1
HelmboldtE,-0.05138888889
schemesymcplots,0.4333333333
Kassie__Dee,0
LoreDeFrance,0
KristiKMiller1,0
mrpibblife,0.6
Richard_mkm,0
MNR4NTR,0
tehseenp,-0.2708333333
ShadysSquad,0.5333333333
BOLLY4U2U,-0.4
2Bigg4,0.4776785714
heidilwarren,0
angie20693563,0.125
OdjnBluefire,-0.5125
rebels2008,0.175
Kautsarrazky168,0.3333333333
chicagotgamer,0
KinkoHyoo,0.25
KittyhawkDCS,0
gwaska_dansadau,0
cayend00,0.1
MarkBrody1,0.25
Lindaoa38027243,0.3
jonflombee,0
Tomjez,0
Charan_Stan,0
Mog_Sothoth,0
EbSan97,-0.4
abhirajput30,0.025
jonflombee,0
kathuria_surbhi,0
Earths_a_Plane,0.1952380952
AromaseraphyA,-0.0125
Marxxalicious,0
QuintonJamal11,0.35
taylorgetsme,0
LordMogh,0.3
perblur,0
dougcar,0.384375
JewkBoxHero,0.2214285714
InJusticeWW,0.8
ADC3336,-0.08333333333
JesseJ468,0
Olona38837049,-0.4
ovni1969,0
PabloOraa,0
xavier_ajin,0.55
philliesfan75,0
chrispenmuwirim,0
virginmojito__,0
spiralstatic90,0
sunyluvsma,0.2
whateverkc22,-1
FAYYAZwithPTI,0
MRL09061515,0.3
iamprasath007,0.35
AbhishekHC19,0.8
LA_Knight89,-0.5
Siyeoww,-0.5
_KeepItGulley_,-0.1208333333
lasVegasTrav,0.3
Eric_V67,-0.0225
idevroy2001,0
xposingagents,0
PabloOraa,-0.02337662338
PalleyKara,0
Hotthrobb123,0
ddl_vid1,0.2
Terrilltf,0.8
MLevassor,0
Reddevilfox,0.125
Troll_Hamels,-0.0625
athish30,0.55
JuniorF22839982,0
RobinJermarcus5,0.1333333333
iloved3nzel,-0.3
Khandelw13Sagar,0.8
RobinJermarcus5,0.35
C43LOcDWUss58oc,-0.1191666667
bodakhielo,-0.1
Y_Conflict_Mngr,0.4
_WillTakeFlight,0
Big_McLrgHuge,0.1
buskavo,0.1
NonameOTdF,0.8
zumreen,0.55
CeeCee7165,-0.5
AlwaysNeptune,0
READOX1000,0.3333333333
ur_opinionsux,-0.1708333333
SharonW04064563,-0.15
Eswarunkili,0
michmichtouille,0.5
JustaCi54400863,0
9305Taegyu,0
makkana138,0.8
B3Mads,0.5
EthanObama,0
ajt,0
terrynotteresa,0.125
AbhishekHC19,0
King5corpion,-0.1875
spursonfifa,0.25
Gautamox7,-0.06296296296
hpras88,0.3333333333
tyagi_pt,0
TheeNotoriousJP,0.6
Rajians15,0.8
Exlaugh,0.25
Jonesy37471437,0
stacey_hauff,0.1
comicmizchief,0.004761904762
Kasshiza,0.5
UnknownAlias7,-0.075
minisk3t_orig,0
marciasgreen,0.3
Serendi52207149,0.5
MarioFreak6,0
mpukita,0
duwapactivist,-0.325
eMZeciorrrPL,0.6
blippow,0
Andrew78663108,-0.1
kakabocharovka,0
RyanClumpner,0.07666666667
WillemsJorn,0
nikoshni3,0
NadjaUruski,0
SahanaTami66456,0.55
air_jouster,0
JbTopGdYea,0.01666666667
salorwilliam,0.2142857143
r_mithran,0.55
KrisKaniac,-0.25
Maekar1337,-0.1482954545
timaeusTestifyy,1
gothamfannn,0
JolyLykaei,-0.08333333333
AndreaAntidormi,-0.2625
whipdoja,-0.1
afcmyst,0
Mar85588,0
JRowley11,0.3
Addy6111,0
vishgod69,0.096875
RA7821_,0
az_trakker,0.6
LovesCanada8,0
anonaapian,0
mallubang77,0.05
Belgian_Fella,0
elamantics,0.5
francisguy444,0
ClausSchwab69,-0.6
readox_eth,0.3333333333
NormanSufrin,-0.171875
JMatch9,-0.175
hydenan1,0
Prep_Time_God,0
maurici32758972,-0.8
FearOfPieces,0
Kossuwaa,0
Mikey_RunsItAll,0
1OctopusGarden,0.3
DeeCmaga,0
Ashwin_Tweets2,0.55
blacktar,-0.071875
Anuragdiwedi20,0
FrndlyNtive66,0.40625
SoupCentric0321,0
worldnews_n,0.25
_sensseii__,0
CookedByDaGrizz,0
THARSANLEO,0.55
Dylan45204352,0.25
SitOnTheWheel,0
barria_marcia,0
WhoNas_,0
Ajaykumar_183,0.35
adityacool56,0.8
johann_kummel,0.6
effusivesilence,0.3
WoodrowLeeRobi1,0
Pr260,0
terratakes,0.4333333333
suraj_22,0.8
sanjay_nanban,0.55
trinalzz,0
cyberfelidae,0
RealLeeBruns,0
_VK_18,0
Mahithreddy99,0
edstetz,0.25
scute1133,0.03333333333
AThadishetty,0
DHEERAJ82524531,0
TheTruth712121,0
G3nX3r67,0.3
PoornimaNimo,-0.03333333333
RamanaR52395376,0.55
r3das_,0
Sidhear09811403,0
RWolnosci,-0.10625
SoumyaVk183,0
JistArgo,0
PeterMa45442764,-0.5
0223hij,0
VinayTiwariVT,0.8
Varunty49890083,-0.2333333333
Chris_ApTx,0
FlameUp13,0
salt_air13,0
pbrad7,-0.1
lordsnowIV,0
l00king4ash,0.025
Amisha00175545,-0.4
jacobs20_b,0.5
its_srk6,0.55
souravconnects,0
nSiight_,-0.35
_Legacy777,0
WWGT2M,0
T100010,-0.2261111111
smokeyplayzzz,-0.2
marcusabevier,0
MegBChillin,0
Prep_Time_God,0
toddpi,0
TomMetrick,0
MartinKratky,0.3333333333
Alfmeister23,0
BTS_Report,-0.1785714286
LMonly5,0.25
ASTheBeardedOne,0.05
ukraine_ua123,0
TNerve11,-0.6
OsmanKtr_,0
CarlaSchroder,0
NamelessGhoulTX,0.3
tony_melwin,0.3
BibaswanM,0
McNibbler69,0.1
NaaPereNenu,0
lunaroverdrive,0
MafiaGang2019,0.55
chefgvilly,-0.275
MiasmicMatt,0
RobertNeelyTX,0
KumarSingh657,0.8
Ganeshaa242021,0
shark_oconnor,-0.1888888889
elhijodeputin_,0
DayaHegde,0.8
KvidarK,0
tundepapiTee,0
AuntyJoan,0.3
jancruise20,-0.8
tims50ave_tim,0
Chris_DuBrino,0.25
Vishwan25282245,0.8
DSchnozzer,0
HighFlyLo,0
S66846726Shahed,0
SriniwaasKalyan,0.8
ShahidzAnnie,0.225
GenZeaI,0.475
MickeyOnThCoast,-0.001041666667
brennycrowley,0.1485714286
truekowalski1,0
Hitvi008,0.025
Amiteshhhh,0
VavilalaDheeraj,0
thesauce431,0
jordenroses,0
ombra004,0
balabalach30047,0
Ow_My_Back_,0
Anulu22,0
SUNILCHANDER17,-0.425
skrimpy,0.3
MersalVasant45,0.55
Vihaan_Shergil,0.5
Jopeee9,0.25
Matous_1,0
jameshafizwilde,0
AB211Savage,0
Adam_PVFC,0
buringsum20101,0.8
iamvibeaman,0
SolanaWakeBake,0
RashDeenster,0
bria_HB,0
WilksWilks_,0
epugh74,0
Lesnar003,0
DDubz9,0.1
FunGuerillaz,0
Democratsrule20,0
leojusflow,0
laurasessions10,0.3490740741
ShahidzAnnie,0
open_wire,0.1333333333
zeltypes,0
greggorox,-0.3
ascoopofhan,0
SiddharthArjun9,0
FUMrBear,0
joaquinlozan0,0
FrancescaElani,-0.7
Niteesh_09,0
picturepoetry82,-0.25
bbrashaw,-0.155
VijayDhoniLive,0.55
rd_steen,0.1428571429
sidster12345,0.04910714286
MelitaSon_,0
SusanLi80001518,0
AkayRMCF,0
TT96__,-0.1
Vijay__Geek,0.55
Troll_Hamels,0
cyferPtVila,0
Yiyicariver,0
shawn_whitelegg,0.1590909091
SoumyaVk183,0
aaryan45u,0.5
PremikaMunawar,-0.4
SkankHunty69,0.45
_itsAmel_,0
Sett_Melendez,0.8
JBMcConnell55,0.2166666667
calcski7,-0.2
denisdorval66,0
FreeWinston84,0
PickleFella,0
Ham_OnToastNOM,0
lamR0HAN,0
noobtoonsTv,-0.375
jaganysrcp2,0.1666666667
JenniGoldsmith,0.2952380952
ani_man91,0.1
halladayfan32,-0.08125
BobDobbs656,0.3
wouldnt15651770,-0.06666666667
troll_troller00,0.1083333333
CFCVik,0
Sketchy_o_o,0.1
beckers22,0
docjon75,0
BusyBurn,-0.0125
hhuangshi,0
111karthik_95,0.3
sunilsha26,0
arghyach,0.3125
DChanebol,0.5
dhfmprincevinod,0
JoseLazoFlores1,0
Dig1taI,0.2083333333
sahal___khan,0.2142857143
nbergie,0
ginangdai,-0.4625
Flanton1,0
jansonsofficial,0
vetagadualways,-0.875
dioncini,-0.5
TaJye,0.3833333333
kmmk_vr46,0.55
MythNix,0
BreakingATMs,0.55
CalicoJack65,0
mrdarrenyoung,-0.0625
ClaudiaWaldsch1,0.21875
Naruto0zumaki7,0
Beans2Nuts,0
d0v3r1978,0
MatthewSpira,0.3
b_motsho,-0.5
16high,-0.05555555556
khaoskandy,0.2
VeraNeNadezhda,0
whitecismaleeew,0
TennojiNesoberi,0.1566666667
reaver_troll,-0.05
ShizzelDTF,0.1
ae_loover,0
BluecollarDad64,0
american81967,0.1964285714
greg_herriett,0.2952380952
missyeblack,0.34
cyferPtVila,0.05
cjurgensen31,0.5
mushmoonz,0
Alaanqaa,0
GracieJazmin,0.09166666667
american81967,0.1964285714
shamron_ar7851,0.8
DMustra,0
MS_JuliaLee,0
0pjayanth,0
ShadysDad1,0.3372395833
davethewoodsman,0
fleming77,0
Regular_One99,0.3
PecKerW0ooD,0
Nastygrannysz,0.0625
KarnerMaire,0
american81967,0.1964285714
junaid_csk_7,0.2
taportnj,0
JesseJ468,0
OperationLoD,0
Cancersurvivo,0.3
majorleeblunt,0.6
manu_baghel1,0.45
american81967,0.1964285714
abeyyaaaarr,0.2875
APOAPSlS,0.6
on_drive23,0.025
american81967,0.1964285714
aggroidiots,0.3
idontcarewhy77,-0.5
minkoff_steven,0.4104166667
golfingUte31,0.4
WorstLooter,0.6
fakeezzie,0.65
american81967,0.1964285714
Maleekbaby1,-0.2916666667
Axphyl95,0.5
melodiefryar,0
american81967,0.1964285714
whipdoja,0
dEaThYaRd_nik,0.8
bsinghbhogal,0.25
DniproMichael,0
Atlas31828896,-0.3333333333
TrueLies6,0.475
Troll_Hamels,0
Satyam007t,0.01666666667
american81967,0.1964285714
NTRisTheFuture,0
samr_51214,0
MstrCrab888,0.5
american81967,0.1964285714
PokkiriArun64,0.55
rmhoffmanauthor,0
justincase5x1,0
DurmBull,0
johnnydriscoll,0
MelanatedShadow,-0.1208333333
american81967,0.1964285714
hungybears,0
Cubby65451247,-0.8
Dizzyonline,-0.1
RedDawn141,0
american81967,0.1964285714
Ethanz08s,-0.2666666667
istankohli,0.35
TreyDiesel35,0
kester_lowers,0
Tristennolan,0.55
Urstrul96987505,0
starboymessii,0
dickfinkel,-1
american81967,0.1964285714
gqom_addict,0
SoDuTw,0
planning_troll,0
kennyboy_117,0
RJSRickSmith,0
DosswaGanesh,0.55
XMaxie_The_CatX,-0.5
jamie__ad,0.6
yeg_jennifer,0.2181818182
ThEReDvIpEr1,0.35
Ddh41Dedi,0.3
Est2Est,-0.1
Dev21___,0.2
coalsmom,0
Rudisagmal,0
Akash_pandit77,0
iX_Kiwi,-0.1
ifwewereboyz,0.1
3DancingMaidens,0
6H057_VATO,0.5
DAGTweetings,0
AnneLindsay7,0
cyferPtVila,0
